epoch,d_loss,g_loss,d_adv,d_attr,g_adv,g_attr,val_attr_acc,train_attr_acc
585,0.5762225,1.4969277,0.40974647,0.16647643,1.4215556,0.075372115,0.9357977,0.0
586,0.57812786,1.4992939,0.41229463,0.16583323,1.4236164,0.075678445,0.9341763,0.0
587,0.577191,1.5015053,0.40950465,0.16768663,1.4264668,0.07503918,0.9335279,0.0
588,0.5741513,1.5018772,0.4082622,0.16588901,1.4265431,0.07533354,0.9306096,0.0
589,0.5730089,1.5032775,0.40650687,0.16650209,1.4286205,0.07465756,0.9383917,0.0
590,0.5770203,1.4958822,0.409086,0.1679344,1.4215174,0.07436509,0.93028533,0.0
591,0.57061595,1.4979343,0.4050349,0.16558103,1.4243846,0.07354949,0.9341765,0.0
592,0.5741332,1.4964212,0.40796208,0.16617146,1.4224552,0.07396587,0.94098586,0.0
593,0.57637846,1.4969963,0.41011286,0.16626588,1.4227462,0.07424908,0.93612194,0.0
594,0.5753922,1.4967573,0.4091076,0.16628431,1.4216975,0.07505903,0.9348249,0.0
595,0.57789433,1.4871098,0.41153565,0.16635863,1.411961,0.07514972,0.93774325,0.0
596,0.57679474,1.497117,0.40978798,0.16700685,1.4230856,0.074030206,0.94131005,0.0
597,0.575631,1.5042901,0.40847424,0.16715664,1.4302074,0.07408513,0.93417645,0.0
598,0.57278544,1.4988112,0.40463868,0.16814671,1.4235792,0.07523251,0.9374189,0.0
599,0.5732061,1.4987086,0.40756345,0.16564271,1.4236463,0.07506259,0.93612194,0.0
600,0.5785263,1.4950005,0.4114423,0.16708432,1.4200647,0.07493542,0.93158233,0.0
601,0.5718816,1.5079043,0.40552515,0.16635638,1.4331363,0.07476712,0.9332037,0.0
602,0.570715,1.5090532,0.40479413,0.16592091,1.4343532,0.07470045,0.93255514,0.0
603,0.57743764,1.5028123,0.4112574,0.1661802,1.4284637,0.0743485,0.9276913,0.0
604,0.5783203,1.4930346,0.41104975,0.16727084,1.4182627,0.07477097,0.92769134,0.0
605,0.5748565,1.5080276,0.40723413,0.1676223,1.4332232,0.074804634,0.9403373,0.0
606,0.5751328,1.5067086,0.4073893,0.16774395,1.4317487,0.07496043,0.93741894,0.0
607,0.5756549,1.5093035,0.4085481,0.16710684,1.4343544,0.07494903,0.9348248,0.0
608,0.57801926,1.4880959,0.41167617,0.1663432,1.4134258,0.07466993,0.93255514,0.0
609,0.5792705,1.4887482,0.41267294,0.16659756,1.4131733,0.07557504,0.93644613,0.0
610,0.5757315,1.4965471,0.40840077,0.16733086,1.4229453,0.07360302,0.9286641,0.0
611,0.58018506,1.4928786,0.4141129,0.16607231,1.4165667,0.07631139,0.93287945,0.0
612,0.57828087,1.4909021,0.41112545,0.16715522,1.4161348,0.07476751,0.93612194,0.0
613,0.57466996,1.505807,0.4078522,0.16681798,1.4303594,0.07544817,0.93320376,0.0
614,0.57287836,1.4960738,0.40590563,0.16697259,1.4217646,0.07430809,0.9328794,0.0
615,0.5790906,1.4946177,0.41195023,0.16714044,1.4197259,0.07489122,0.93514925,0.0
616,0.57545894,1.5000414,0.4091353,0.16632369,1.4258063,0.07423539,0.93936443,0.0
617,0.57771206,1.4918088,0.4093136,0.16839874,1.4175532,0.074255355,0.9257458,0.0
618,0.5718151,1.5012006,0.40599757,0.1658174,1.4261767,0.075024635,0.9315823,0.0
619,0.57793313,1.4978629,0.41296315,0.16496997,1.4237971,0.07406477,0.9364462,0.0
620,0.5741281,1.5015566,0.4070111,0.1671173,1.4265977,0.07495868,0.93514913,0.0
621,0.57866156,1.4831795,0.41219914,0.1664627,1.4085723,0.07460641,0.9332036,0.0
622,0.57963705,1.4906456,0.4123324,0.16730481,1.4160253,0.0746206,0.9403373,0.0
623,0.5772143,1.5052444,0.40946874,0.1677452,1.4304905,0.07475287,0.93514913,0.0
624,0.5759542,1.5029565,0.40937644,0.16657802,1.4276692,0.07528636,0.9335279,0.0
625,0.5752096,1.4987875,0.4083452,0.16686441,1.4247692,0.07401827,0.93093383,0.0
626,0.5749433,1.5068675,0.40804714,0.16689585,1.432326,0.074541666,0.93450075,0.0
627,0.57324743,1.4880403,0.40757418,0.16567278,1.4123639,0.075676866,0.9267186,0.0
628,0.5767093,1.4897873,0.40980494,0.16690429,1.4153662,0.074422695,0.92769134,0.0
629,0.5756806,1.5044359,0.40845096,0.16722935,1.4297552,0.074680634,0.93223083,0.0
630,0.57764155,1.4967027,0.4103109,0.16733074,1.4213936,0.0753094,0.9257458,0.0
631,0.5760269,1.4982356,0.40795004,0.168077,1.4246247,0.0736117,0.93060964,0.0
632,0.5770857,1.4938798,0.41084293,0.16624258,1.4193804,0.07450079,0.9357977,0.0
633,0.5748243,1.4971161,0.40773588,0.16708857,1.4214183,0.07569857,0.94130987,0.0
634,0.5743653,1.4982245,0.4068653,0.1675001,1.4229174,0.07530647,0.9345007,0.0
635,0.5738378,1.5034431,0.40721115,0.16662693,1.4280269,0.0754162,0.92996114,0.0
636,0.5743113,1.5026197,0.40851423,0.16579708,1.4281801,0.074439526,0.9409858,0.0
637,0.5790684,1.4910351,0.41189837,0.16716996,1.4159721,0.075064145,0.92963684,0.0
638,0.5751247,1.4995154,0.40806538,0.16705975,1.424971,0.07454365,0.93774325,0.0
639,0.57063943,1.500945,0.40408424,0.16655533,1.4268408,0.07410443,0.93806744,0.0
640,0.5751698,1.5016544,0.4090477,0.16612214,1.4261818,0.07547299,0.93871593,0.0
641,0.5812876,1.4827071,0.41470444,0.16658309,1.4069537,0.07575452,0.9332037,0.0
642,0.579299,1.4908422,0.41096774,0.16833107,1.4175196,0.073323436,0.9377431,0.0
643,0.5744031,1.5085734,0.40783274,0.16657043,1.4342628,0.07431066,0.93677044,0.0
644,0.5752777,1.499788,0.4071815,0.16809627,1.4266305,0.073157005,0.92671865,0.0
645,0.57352304,1.4972551,0.40621924,0.16730411,1.4214296,0.07582551,0.9403373,0.0
646,0.5722742,1.5028384,0.40641892,0.16585554,1.4280211,0.07481772,0.9351492,0.0
647,0.5748756,1.4970227,0.40760207,0.16727342,1.4230653,0.07395732,0.9351492,0.0
648,0.57373804,1.4983879,0.40634558,0.16739237,1.4233388,0.07504916,0.9357977,0.0
649,0.5764022,1.4977407,0.40923747,0.16716473,1.4216864,0.07605456,0.9328794,0.0
650,0.5851578,1.4852067,0.41660208,0.16855563,1.4108412,0.074365444,0.9364463,0.0
651,0.5778585,1.5018295,0.4104745,0.16738363,1.428176,0.073653586,0.9309338,0.0
652,0.5789979,1.4924206,0.41228676,0.16671099,1.4183713,0.07404892,0.9364462,0.0
653,0.5761778,1.4984027,0.4090873,0.16709004,1.4227258,0.07567622,0.9296369,0.0
654,0.5773836,1.4919322,0.41182148,0.1655621,1.4171879,0.07474519,0.93320364,0.0
655,0.57329434,1.4986699,0.4065003,0.16679393,1.4251432,0.07352702,0.9328794,0.0
656,0.5769068,1.494499,0.4091446,0.16776215,1.4195724,0.07492512,0.93190664,0.0
657,0.57534575,1.5051217,0.40830025,0.16704549,1.4303325,0.07478933,0.93936443,0.0
658,0.57402486,1.4981718,0.40602937,0.1679957,1.4231567,0.07501395,0.93255514,0.0
659,0.57477355,1.5099878,0.40691924,0.16785434,1.4344572,0.075530924,0.9377432,0.0
660,0.5760864,1.5085607,0.4091754,0.16691113,1.4325681,0.0759934,0.9348249,0.0
661,0.57287526,1.5028121,0.4070903,0.165785,1.4282774,0.07453437,0.92931265,0.0
662,0.57533294,1.4990883,0.40899262,0.16634001,1.4245721,0.07451589,0.9390402,0.0
663,0.57047117,1.5078979,0.40453348,0.16593775,1.4339331,0.07396524,0.9338522,0.0
664,0.57640135,1.5022148,0.40990934,0.16649179,1.4278499,0.07436461,0.9328794,0.0
665,0.57826006,1.4986587,0.41121978,0.16704,1.4240614,0.07459773,0.94033724,0.0
666,0.5732417,1.5046852,0.40661883,0.16662298,1.4295971,0.07508879,0.9283397,0.0
667,0.5753369,1.5027273,0.4083705,0.16696662,1.4278859,0.07484236,0.93709475,0.0
668,0.57476807,1.5017246,0.4077041,0.16706401,1.4264276,0.075296566,0.93741894,0.0
669,0.5801093,1.4916255,0.41238686,0.16772239,1.4159855,0.075639784,0.9328794,0.0
670,0.57268214,1.507091,0.4050526,0.16762958,1.4319233,0.0751678,0.9383917,0.0
671,0.5756131,1.5038539,0.40783477,0.1677786,1.4285958,0.07525773,0.93936443,0.0
672,0.57347775,1.4952415,0.40703055,0.16644706,1.4200084,0.07523341,0.9341764,0.0
673,0.5780167,1.4985287,0.4111943,0.16682255,1.4233073,0.07522111,0.94163424,0.0
674,0.576928,1.4883914,0.41024578,0.16668203,1.4130849,0.07530642,0.9328793,0.0
675,0.5764146,1.4997065,0.40857255,0.16784196,1.4256623,0.07404453,0.93741894,0.0
676,0.57998174,1.4923528,0.41361892,0.1663627,1.4182049,0.074146256,0.93936443,0.0
677,0.5780189,1.4956212,0.41170633,0.16631274,1.42219,0.07343063,0.93417645,0.0
678,0.57426983,1.5011365,0.4084386,0.1658315,1.4268907,0.074246906,0.9357977,0.0
679,0.5790999,1.5025057,0.41172263,0.16737719,1.4277343,0.074772246,0.93417645,0.0
680,0.5762647,1.4857711,0.40925154,0.1670133,1.4116751,0.07409781,0.94001305,0.0
681,0.57429063,1.511235,0.4067411,0.16754982,1.4367548,0.074480146,0.92801565,0.0
682,0.57782423,1.4998727,0.410312,0.16751236,1.4247428,0.075130925,0.9280156,0.0
683,0.57461804,1.4988754,0.4083542,0.16626386,1.4233745,0.07550144,0.93644613,0.0
684,0.5795403,1.4926443,0.41293737,0.16660291,1.4183106,0.07433447,0.93450063,0.0
685,0.58331966,1.4926305,0.41575903,0.1675607,1.4172752,0.07535572,0.9335279,0.0
686,0.578566,1.489669,0.41280892,0.16575718,1.4146932,0.07497682,0.93320364,0.0
687,0.5761965,1.5052459,0.40920922,0.16698721,1.4315716,0.07367529,0.94001293,0.0
688,0.57591057,1.4986287,0.4082137,0.16769707,1.4231838,0.075446025,0.93028533,0.0
689,0.577657,1.499062,0.41130877,0.16634825,1.4236219,0.07544031,0.9393645,0.0
690,0.57509094,1.4952042,0.40839908,0.16669174,1.4209492,0.074255146,0.92347604,0.0
691,0.57361144,1.5080398,0.40646303,0.16714841,1.4341272,0.073913306,0.9387159,0.0
692,0.5727084,1.5048013,0.4066905,0.166018,1.4295774,0.07522311,0.94293123,0.0
693,0.5722297,1.4974407,0.4047311,0.16749872,1.4232575,0.07418351,0.9390402,0.0
694,0.5740299,1.5065931,0.40812838,0.16590148,1.4315931,0.07500018,0.9319066,0.0
695,0.57868433,1.4954569,0.4119198,0.16676432,1.4205655,0.07489211,0.9367705,0.0
696,0.5776059,1.4904372,0.40971765,0.16788825,1.4166393,0.073797606,0.9377432,0.0
697,0.57245445,1.5077869,0.40577137,0.16668317,1.4340385,0.07374858,0.93774325,0.0
698,0.57321596,1.5096706,0.40632644,0.16689003,1.4330577,0.07661306,0.93547344,0.0
699,0.5762829,1.4995582,0.40890524,0.16737783,1.4235187,0.076038346,0.9341764,0.0
700,0.5757628,1.503461,0.40953615,0.16622661,1.4289007,0.07456006,0.93709475,0.0
701,0.5819459,1.4938883,0.41515407,0.16679175,1.4194679,0.07442015,0.9286641,0.0
702,0.5740992,1.5050066,0.4069239,0.16717552,1.4295917,0.075415045,0.9322309,0.0
703,0.5795751,1.498055,0.4138154,0.16575982,1.4226302,0.07542438,0.93385214,0.0
704,0.57508266,1.4961135,0.4084274,0.16665566,1.4219548,0.074158624,0.9383918,0.0
705,0.5783432,1.497776,0.4106463,0.16769691,1.4234482,0.07432885,0.9442283,0.0
706,0.5794005,1.4937522,0.41342217,0.16597846,1.4191347,0.074617974,0.9276914,0.0
707,0.5766018,1.4948019,0.40941733,0.16718508,1.4194802,0.075322375,0.9309339,0.0
708,0.57727975,1.4900432,0.41060036,0.16667938,1.4156841,0.07435879,0.9351492,0.0
709,0.5719175,1.5076613,0.4044485,0.16746897,1.4332328,0.07442862,0.92769134,0.0
710,0.5783472,1.4935173,0.4115394,0.16680813,1.4180856,0.07543275,0.93677056,0.0
711,0.5758884,1.4948168,0.40980127,0.16608706,1.4214044,0.07341286,0.9419585,0.0
712,0.57604367,1.5074453,0.40923175,0.16681176,1.4320109,0.07543359,0.93806744,0.0
713,0.57939947,1.4940755,0.41235992,0.16703914,1.4187042,0.07537183,0.93417645,0.0
714,0.5755352,1.5019003,0.40893674,0.16659845,1.4269592,0.074941225,0.9364462,0.0
715,0.5747507,1.4990834,0.40799347,0.16675735,1.4244887,0.07459458,0.9283398,0.0
716,0.57677245,1.4989194,0.40960032,0.16717222,1.4244901,0.07442956,0.93255514,0.0
717,0.5752448,1.5068495,0.40596113,0.16928351,1.4319364,0.07491398,0.9309339,0.0
718,0.57589036,1.5010506,0.40889183,0.16699842,1.4258155,0.07523558,0.94033724,0.0
719,0.57020557,1.5142605,0.40334073,0.166865,1.4391797,0.07508136,0.9319067,0.0
720,0.58273196,1.4848682,0.41451618,0.16821587,1.4094712,0.075397335,0.9435798,0.0
721,0.5760596,1.5005629,0.40946162,0.16659814,1.4246844,0.075878754,0.9263944,0.0
722,0.5727254,1.5050434,0.40580276,0.16692251,1.4310944,0.073947854,0.93287945,0.0
723,0.57598674,1.4939499,0.40993908,0.16604754,1.4186819,0.0752678,0.93352795,0.0
724,0.5772014,1.4954906,0.4111052,0.16609631,1.4212258,0.07426448,0.94098586,0.0
725,0.57669926,1.4929653,0.40986577,0.16683368,1.418446,0.0745199,0.938716,0.0
726,0.5795651,1.4925891,0.4138237,0.1657413,1.4172176,0.07537201,0.9422828,0.0
727,0.5793099,1.4890167,0.41204324,0.16726674,1.4137481,0.07526647,0.9312581,0.0
728,0.5745139,1.5003095,0.40796787,0.16654637,1.4250982,0.075210586,0.92477304,0.0
729,0.5760672,1.5025259,0.40940675,0.16666026,1.4279366,0.07458914,0.93223083,0.0
730,0.5758996,1.4999505,0.40961796,0.16628174,1.4256932,0.07425799,0.9338522,0.0
731,0.5743808,1.5013062,0.4068399,0.16754119,1.4269876,0.07431907,0.9370947,0.0
732,0.57603586,1.5004183,0.40776286,0.16827267,1.4251148,0.0753034,0.92866415,0.0
733,0.5748673,1.4991099,0.4087029,0.16616444,1.4237531,0.0753578,0.9296369,0.0
734,0.57926136,1.4893817,0.41231573,0.16694553,1.4141052,0.075276315,0.94001293,0.0
735,0.5740191,1.4953566,0.40760452,0.1664147,1.42126,0.07409615,0.9380675,0.0
736,0.57678676,1.499614,0.4110256,0.16576073,1.4249785,0.07463599,0.93223083,0.0
737,0.5754061,1.5080523,0.40711716,0.16828917,1.4329163,0.075136006,0.9364462,0.0
738,0.5788089,1.499144,0.41204017,0.16676903,1.4260304,0.07311401,0.9383917,0.0
739,0.57735986,1.493096,0.40995923,0.16740072,1.4181651,0.074931115,0.9367705,0.0
740,0.5713866,1.5076032,0.40322465,0.16816196,1.433198,0.07440566,0.9370947,0.0
741,0.5804389,1.4955796,0.4123156,0.16812356,1.4209532,0.07462573,0.93839186,0.0
742,0.57584643,1.5023956,0.40980166,0.16604488,1.4275229,0.07487296,0.9393645,0.0
743,0.5778403,1.501495,0.40945917,0.16838127,1.4256932,0.07580192,0.9335279,0.0
744,0.5779358,1.4959378,0.41073802,0.16719806,1.420504,0.07543491,0.9354734,0.0
745,0.57418025,1.5017242,0.40763915,0.16654097,1.4268957,0.074828446,0.93644613,0.0
746,0.5730029,1.5004876,0.4065244,0.16647846,1.4247375,0.075750515,0.9345007,0.0
747,0.58006614,1.5014832,0.4125778,0.1674883,1.4269135,0.07457056,0.9380675,0.0
748,0.5772933,1.4999138,0.41235575,0.16493717,1.4247715,0.07514272,0.9322309,0.0
749,0.58002156,1.4968182,0.4127461,0.1672755,1.42212,0.074698746,0.9302854,0.0
750,0.5763667,1.4893436,0.4091592,0.16720822,1.4148415,0.0745018,0.9309339,0.0
751,0.5735803,1.5048916,0.40611947,0.16746053,1.4295329,0.075358436,0.93839175,0.0
752,0.5759462,1.5063066,0.40989766,0.16604823,1.4306818,0.0756258,0.93417645,0.0
753,0.5774032,1.505625,0.4122637,0.16513953,1.4313048,0.07432005,0.93093395,0.0
754,0.56990755,1.5090501,0.4035513,0.1663564,1.4341025,0.07494841,0.9364462,0.0
755,0.57888824,1.499143,0.41273966,0.16614848,1.4248581,0.074285485,0.938716,0.0
756,0.5815883,1.4956166,0.41365764,0.16793069,1.4209001,0.074716486,0.92704284,0.0
757,0.5774032,1.4891622,0.4097553,0.16764782,1.4144126,0.07474914,0.9364462,0.0
758,0.5742105,1.4959613,0.40782955,0.16638146,1.4212554,0.07470628,0.9293126,0.0
759,0.570074,1.5097258,0.4029821,0.16709237,1.4345481,0.07517804,0.9296368,0.0
760,0.5773684,1.4930062,0.4104085,0.16696034,1.4188247,0.07418168,0.9302854,0.0
761,0.5776271,1.5027467,0.41019434,0.16743284,1.4270289,0.0757187,0.93255514,0.0
762,0.5700982,1.5045295,0.4039614,0.16613664,1.429841,0.07468866,0.93612194,0.0
763,0.5753623,1.5021968,0.40790027,0.16746235,1.4267771,0.075420484,0.92963684,0.0
764,0.5744123,1.498341,0.40721217,0.16720013,1.4243213,0.07401963,0.93385214,0.0
765,0.57597536,1.4955862,0.4112988,0.16467614,1.4197657,0.07582078,0.93514913,0.0
766,0.5788435,1.4906886,0.412192,0.16665117,1.416049,0.074639395,0.9364462,0.0
767,0.57468355,1.4940528,0.40990612,0.1647774,1.419869,0.074183874,0.93482494,0.0
768,0.576114,1.5009991,0.40940714,0.16670677,1.425682,0.075317346,0.93968874,0.0
769,0.57807356,1.500228,0.41038698,0.16768666,1.4261751,0.07405249,0.93255514,0.0
770,0.57497716,1.4969206,0.40843672,0.16654068,1.4216229,0.07529885,0.9422828,0.0
771,0.57382464,1.493363,0.40714213,0.16668297,1.4192626,0.0741009,0.93774325,0.0
772,0.5774987,1.4873452,0.41147587,0.16602264,1.4133631,0.07398182,0.93871593,0.0
773,0.57665074,1.4938724,0.4086752,0.1679755,1.4186075,0.07526354,0.9319067,0.0
774,0.57020366,1.5049682,0.40350023,0.16670352,1.430728,0.074240744,0.93709475,0.0
775,0.57922876,1.4949121,0.41220012,0.16702846,1.420551,0.07436028,0.9361219,0.0
776,0.5747824,1.5059814,0.40846115,0.16632122,1.4299841,0.075996935,0.9309338,0.0
777,0.5767076,1.5033215,0.4084223,0.16828495,1.4286556,0.07466496,0.92963684,0.0
778,0.57947123,1.4948839,0.4116597,0.16781162,1.4204469,0.074437596,0.9367704,0.0
779,0.5762049,1.4941816,0.40840706,0.1677973,1.4195902,0.07459067,0.9348248,0.0
780,0.5766326,1.5021142,0.40952352,0.16710909,1.4270614,0.075053476,0.9293126,0.0
781,0.57472956,1.5070484,0.40752754,0.16720244,1.4328327,0.07421562,0.9345007,0.0
782,0.5754158,1.5045251,0.40852877,0.16688727,1.4305332,0.07399298,0.9393645,0.0
783,0.5765485,1.4975336,0.40907022,0.16747838,1.4226599,0.0748732,0.9348249,0.0
784,0.57327217,1.5063614,0.4061053,0.16716693,1.4314655,0.07489657,0.9328793,0.0
785,0.57333344,1.5044254,0.4055015,0.16783231,1.4306933,0.07373256,0.93709475,0.0
786,0.5741787,1.5007061,0.40817937,0.1659995,1.4255432,0.07516357,0.9348249,0.0
787,0.57974607,1.5021017,0.4139275,0.16581878,1.4264373,0.07566527,0.94001293,0.0
788,0.57878315,1.4892873,0.41327837,0.16550513,1.4142364,0.07505116,0.9328794,0.0
789,0.5807729,1.4949996,0.41394997,0.16682307,1.4200337,0.07496529,0.93514925,0.0
790,0.5778534,1.4981346,0.41275308,0.16510017,1.4228847,0.07524947,0.93287945,0.0
791,0.5782876,1.495809,0.4109326,0.16735466,1.4207977,0.07501112,0.93709475,0.0
792,0.58263886,1.4897764,0.41507906,0.16755964,1.414854,0.074922696,0.9458496,0.0
793,0.571342,1.5014539,0.40595588,0.16538581,1.426288,0.075166024,0.93774325,0.0
794,0.5743833,1.496079,0.40591347,0.1684703,1.4221345,0.07394413,0.93871593,0.0
795,0.57546353,1.4949913,0.40844354,0.16701992,1.4200933,0.074898906,0.938716,0.0
796,0.5790574,1.4895482,0.41323593,0.16582169,1.4155097,0.07403882,0.9367704,0.0
797,0.577539,1.4988992,0.40916684,0.1683724,1.4233947,0.075503066,0.9341765,0.0
798,0.5777578,1.4992768,0.41018733,0.16757037,1.4250093,0.0742688,0.9383917,0.0
799,0.5760224,1.4933448,0.40987942,0.16614313,1.4181672,0.075177126,0.92380035,0.0
800,0.5726545,1.5096097,0.4050318,0.16762242,1.4338626,0.075746946,0.94001293,0.0
801,0.57496184,1.4950179,0.40780053,0.16716166,1.4196178,0.07539997,0.93385214,0.0
802,0.5742216,1.5023248,0.40642095,0.16780059,1.4277837,0.07454082,0.93677044,0.0
803,0.57622397,1.4993564,0.4076795,0.16854443,1.4240886,0.075268745,0.93417645,0.0
804,0.5770112,1.4924215,0.41068134,0.16633041,1.417542,0.074879915,0.9267186,0.0
805,0.5810247,1.4906251,0.41423944,0.1667852,1.4162985,0.074327484,0.9289884,0.0
806,0.5794005,1.4989662,0.4120904,0.16731028,1.4240003,0.07496518,0.93417645,0.0
807,0.5756787,1.5009645,0.4080411,0.16763778,1.4262547,0.074709795,0.9315824,0.0
808,0.5794407,1.4900137,0.4122447,0.16719602,1.4150262,0.074987486,0.9370947,0.0
809,0.57421017,1.4932554,0.4077021,0.16650838,1.4192884,0.07396731,0.93806744,0.0
810,0.57894033,1.4948905,0.41227618,0.16666435,1.420564,0.0743257,0.94293123,0.0
811,0.57565063,1.494595,0.41013268,0.16551785,1.4194434,0.07515149,0.9345007,0.0
812,0.56993365,1.510225,0.40360132,0.1663323,1.4346902,0.07553442,0.9332038,0.0
813,0.57253486,1.5108422,0.40667808,0.16585639,1.4356806,0.07516209,0.940013,0.0
814,0.57018,1.5067897,0.40421724,0.1659628,1.4328762,0.07391317,0.9377432,0.0
815,0.58165514,1.4836978,0.41447055,0.16718484,1.4081749,0.07552168,0.93514913,0.0
816,0.5796028,1.4890034,0.41222465,0.16737823,1.4140569,0.07494563,0.9283398,0.0
817,0.5796932,1.5010508,0.4120151,0.16767812,1.4257077,0.075341836,0.9383917,0.0
818,0.5778892,1.495076,0.41235772,0.16553167,1.419523,0.0755526,0.93093395,0.0
819,0.5774197,1.5021278,0.410023,0.16739638,1.426343,0.0757847,0.940013,0.0
820,0.5778023,1.4947352,0.41028896,0.16751349,1.4185005,0.07623606,0.93871605,0.0
821,0.5781315,1.4997934,0.4113865,0.16674499,1.4254615,0.07433161,0.9393645,0.0
822,0.57412785,1.5007852,0.40819824,0.16592915,1.425086,0.07569862,0.9351492,0.0
823,0.5779716,1.4984287,0.41071853,0.16725306,1.4236207,0.07480828,0.9263943,0.0
824,0.57668084,1.5001357,0.4089113,0.16776949,1.4256729,0.0744641,0.92898834,0.0
825,0.5726636,1.4992642,0.40788132,0.16478254,1.4240888,0.07517593,0.92704284,0.0
826,0.5808332,1.4943424,0.41272354,0.16810997,1.4188583,0.07548385,0.93320364,0.0
827,0.58062977,1.4918885,0.41391483,0.16671483,1.4177688,0.07411981,0.93547344,0.0
828,0.5723816,1.5051185,0.40395463,0.16842705,1.4312316,0.073887154,0.9348248,0.0
829,0.57302296,1.5065163,0.40545827,0.16756453,1.4316833,0.074833274,0.93125814,0.0
830,0.5785328,1.4975516,0.4116826,0.16685022,1.4232892,0.07426157,0.9250973,0.0
831,0.58017737,1.493229,0.41247994,0.1676973,1.418951,0.0742776,0.9328794,0.0
832,0.5791867,1.49617,0.411705,0.16748163,1.4207834,0.07538717,0.9435798,0.0
833,0.57675445,1.5000579,0.41094673,0.16580793,1.4248475,0.07521075,0.93612194,0.0
834,0.5756456,1.5009874,0.40947548,0.16617022,1.4270644,0.07392343,0.9393645,0.0
835,0.5755023,1.5035686,0.4081195,0.16738264,1.4306206,0.0729483,0.9364462,0.0
836,0.57002205,1.5061722,0.40368828,0.16633356,1.4313052,0.07486705,0.93385214,0.0
837,0.5763352,1.4994719,0.4102681,0.16606742,1.4234743,0.075999856,0.93223083,0.0
838,0.5759368,1.5022668,0.40806988,0.16786705,1.4277686,0.07449761,0.93741894,0.0
839,0.57980984,1.491728,0.41177884,0.16803086,1.4172608,0.07446681,0.9377432,0.0
840,0.5778202,1.4888653,0.41138604,0.16643426,1.4148632,0.07400205,0.95103765,0.0
841,0.57645035,1.4959022,0.40981683,0.16663314,1.4207033,0.07519715,0.9273671,0.0
842,0.57245,1.5076402,0.4045606,0.16788964,1.4317634,0.075876944,0.9348249,0.0
843,0.5797501,1.4873188,0.41203701,0.16771312,1.4120106,0.07530785,0.93741894,0.0
844,0.5778202,1.492783,0.41007426,0.16774571,1.4183918,0.07439151,0.9341765,0.0
845,0.5824753,1.4918565,0.41331694,0.16915847,1.416735,0.075121425,0.9306096,0.0
846,0.5740825,1.5011827,0.4070645,0.16701798,1.4255738,0.07560898,0.93450075,0.0
847,0.57791007,1.502836,0.41185433,0.16605555,1.4283456,0.07448979,0.93385214,0.0
848,0.57648593,1.5020992,0.4095522,0.16693382,1.4271606,0.07493788,0.93352795,0.0
849,0.5737668,1.502998,0.407684,0.16608292,1.4277683,0.07522906,0.9335279,0.0
850,0.572298,1.506466,0.4064493,0.16584864,1.4314235,0.07504165,0.9393645,0.0
851,0.5744326,1.5034482,0.40682888,0.1676039,1.4291261,0.074321434,0.9345007,0.0
852,0.57590955,1.4887959,0.4094397,0.1664701,1.4151866,0.07361035,0.93774325,0.0
853,0.5741017,1.4982126,0.40751153,0.16659035,1.423412,0.07480071,0.937419,0.0
854,0.57379323,1.4959302,0.40676114,0.16703188,1.4205242,0.0754059,0.93482494,0.0
855,0.579118,1.4910303,0.41188896,0.16722889,1.4169829,0.07404687,0.9380674,0.0
856,0.57606053,1.4986546,0.4102765,0.165784,1.4240623,0.07459231,0.93255514,0.0
857,0.5730108,1.5010644,0.40656734,0.16644348,1.4275725,0.0734903,0.92898834,0.0
858,0.5697266,1.5061466,0.40386724,0.1658593,1.4315791,0.074568234,0.9335279,0.0
859,0.57673246,1.4971755,0.41129553,0.16543682,1.4232557,0.0739194,0.9364462,0.0
860,0.5760499,1.5016439,0.4087485,0.16730146,1.4267824,0.074861296,0.92963684,0.0
861,0.5794516,1.4988573,0.4120567,0.16739486,1.4232624,0.07559516,0.9306096,0.0
862,0.5725305,1.5086961,0.4064032,0.16612716,1.4335194,0.07517619,0.9419585,0.0
863,0.5774872,1.4948064,0.4098737,0.16761303,1.4201024,0.0747043,0.9296368,0.0
864,0.5780337,1.5018198,0.41108537,0.16694836,1.427523,0.07429688,0.93190664,0.0
865,0.57674384,1.503153,0.40864113,0.16810289,1.4272256,0.07592727,0.93839175,0.0
866,0.5766885,1.4995384,0.40975615,0.16693217,1.424722,0.07481675,0.94228274,0.0
867,0.57373154,1.4975917,0.40755513,0.1661763,1.4240849,0.07350761,0.9357977,0.0
868,0.5748568,1.4965826,0.40833062,0.16652593,1.4206786,0.07590461,0.9354735,0.0
869,0.5748282,1.4958994,0.4076764,0.16715172,1.4215872,0.07431292,0.9409857,0.0
870,0.5797159,1.4925483,0.41001874,0.16969733,1.4172691,0.07527879,0.93320376,0.0
871,0.5826478,1.486129,0.414098,0.1685497,1.4103868,0.07574247,0.9345007,0.0
872,0.57612115,1.5016248,0.40814543,0.1679759,1.427211,0.07441429,0.92866415,0.0
873,0.5731781,1.4996972,0.40595013,0.16722758,1.4260533,0.07364402,0.93514913,0.0
874,0.574568,1.4997482,0.4078506,0.1667176,1.4246658,0.075082704,0.9260701,0.0
875,0.5744943,1.4986384,0.40844068,0.1660537,1.4227028,0.07593542,0.93385214,0.0
876,0.5715347,1.499683,0.40408793,0.1674468,1.4246613,0.07502197,0.945201,0.0
